emis	Tp	I_refl	L_1	T_1	x_co2_1	x_co_1	x_h2o_1	x_soot_1	p_1	L_2	T_2	x_co2_2	x_co_2	x_h2o_2	x_soot_2	p_2	L_3	T_3	x_co2_3	x_co_3	x_h2o_3	x_soot_3	p_3	L_4	T_4	x_co2_4	x_co_4	x_h2o_4	x_soot_4	p_4	L_5	T_5	x_co2_5	x_co_5	x_h2o_5	x_soot_5	p_5	
0.25	1377.4652042729067	0.0	1.0	2772.1674143979903	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1613.9128440898508	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1232.850241656688	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	362.8553617037243	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	747.872404723415	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2233.1168584544557	0.0	1.0	1643.9889929231053	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2261.5260789715485	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1453.0235894625064	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1631.695829969113	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2977.745318295037	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2736.116316535687	0.0	1.0	2598.3773290078925	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2400.7061366269345	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1167.6549694909409	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2750.233353607864	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2924.831101955709	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	543.0211589739762	0.0	1.0	512.4144072201657	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2487.0320392698513	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1461.4850058727307	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2011.8309420162213	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1196.481081664275	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2957.410501153865	0.0	1.0	673.2884307779046	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1344.5783671296824	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2492.5830871747567	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1886.1261135630623	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1787.9446370829662	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	575.9541517895052	0.0	1.0	1410.0036625681514	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	879.9276409910531	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2939.751350195163	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1749.2207534319666	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1815.6946017300322	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1922.8964902866737	0.0	1.0	1663.3271434047467	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	590.3611052208569	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1623.5208879468032	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2783.6204422109104	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1953.030554594508	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	411.54098970159964	0.0	1.0	1674.5668656622017	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	986.6712113885337	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2019.1707337411542	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2772.14355565076	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2379.2857988794954	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1233.6014602226774	0.0	1.0	2967.9068478581644	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1898.8085075822244	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	499.51717064702746	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2954.012570082222	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	926.179971029438	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1267.7808119469562	0.0	1.0	2951.4644122705854	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1974.9107504617243	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2877.76629065741	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2731.623695841848	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1659.368289020959	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1595.9944900612807	0.0	1.0	2116.200013583682	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1485.7058384941693	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	913.0195895663595	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2030.5590321536915	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	643.6089826683035	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2803.4581464987286	0.0	1.0	880.1459590835472	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2188.1530950908596	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	955.0422522191376	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2087.9139447984835	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1208.8679635423728	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2291.138947589818	0.0	1.0	2513.4989159677543	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2010.4087216390412	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2552.2970748109406	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2836.7649780485963	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	621.0826346600322	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2570.931818567529	0.0	1.0	811.1782983696355	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2560.73249251092	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1752.6615003289915	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	315.9454494764199	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2615.4949575118044	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	618.8271667163992	0.0	1.0	2831.2331392675123	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	428.1138147643401	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2096.259892870028	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1466.6477002923575	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1330.3117913366657	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	771.9379796903094	0.0	1.0	1167.3058494396137	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2082.9466758722756	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1595.1722743717146	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1657.8076366502873	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1654.2703187036877	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2926.1783466384513	0.0	1.0	1553.3932493776922	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2924.2637588554244	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2235.8669176197463	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	923.6565229630849	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2526.5134112881374	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2737.3011863519746	0.0	1.0	1747.7818266716224	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1854.048965230672	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1832.22531678601	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	497.2659063146681	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2720.539608024905	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2281.227179040997	0.0	1.0	553.5480324975256	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1327.6308583927766	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	690.3592829299432	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2516.7175686242504	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	844.6726903225463	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	884.452455889574	0.0	1.0	2631.6275070321685	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	656.8116292741606	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2082.9279662508798	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1554.2824618893922	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1381.7086339918483	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2043.2951543712782	0.0	1.0	567.3795465090413	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1739.593012277561	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2933.945722685136	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1162.2916065495324	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1830.392852837037	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1562.6540268885492	0.0	1.0	2093.5806989702705	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2599.81271768362	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1613.1567169495684	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1834.7860846450774	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	691.8314740944809	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1357.64989254785	0.0	1.0	483.07485369242687	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1045.3271454094188	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1254.9447762931095	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2950.539540207475	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2476.273241420415	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2371.218080468659	0.0	1.0	1613.5568111996104	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2502.039243103854	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	450.1222449002327	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	930.8978786660306	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	304.8250747554024	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1982.4619548837231	0.0	1.0	450.6552302262059	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1436.3211627200633	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1404.7861728468622	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	820.6947807439359	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	602.0311298489135	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1538.1762319878585	0.0	1.0	2620.6067724846607	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1595.5981321142733	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2727.6800377777586	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	940.8485672802965	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	811.1108362421771	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	862.870070708672	0.0	1.0	2285.0766034259295	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	846.6125616446839	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1411.15859648217	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	739.7419586947814	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1095.2972341196378	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	358.8990500801274	0.0	1.0	2124.636622701948	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2136.8554367459315	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	721.5043508122544	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1742.151563690358	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2702.0606833809884	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	929.5818915684424	0.0	1.0	1383.5945769511588	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1095.251962254559	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2652.083047888931	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	631.0190348890882	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2006.454327776317	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1792.7798367871494	0.0	1.0	323.07751691593575	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1791.8631592527965	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1337.123434072968	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1460.1053582320583	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1077.2050545281486	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2204.1474096057427	0.0	1.0	753.1027020802079	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	832.1076921259037	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2847.846851946502	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2019.9451386127441	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2226.0644630586203	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2985.7308216791075	0.0	1.0	1938.9040512917904	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	657.5070367517121	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1159.5253411638653	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2228.5947704301498	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1783.7868134950002	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2995.5692046546706	0.0	1.0	536.037670427022	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	301.53394477824787	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	461.20267556433123	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	805.1455043670162	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2507.7009533447376	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	670.8181707170934	0.0	1.0	919.9796847471839	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	317.34222938052056	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1495.5639357550695	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1508.1702552347151	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1474.9026281622764	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2897.6076805114303	0.0	1.0	1598.8507513515071	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2384.821848606269	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2164.4034735136265	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	862.7328849668655	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1402.689145786137	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	502.88704022690627	0.0	1.0	2670.4184447709195	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1421.9113013226513	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	655.5770569135475	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1921.584166776147	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2414.74355968292	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2469.5546682181	0.0	1.0	1876.6523760361858	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	348.09470684726045	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	923.569727372826	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2032.5366590467365	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1134.4151583206935	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2584.573996842804	0.0	1.0	1695.5697787605066	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1613.429167338135	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2282.8910257501025	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	787.4252205484672	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	808.4556218642442	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1448.7979525917801	0.0	1.0	373.50122421599224	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1773.5269084246372	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	780.6162288195036	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2811.2301825142745	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	414.6132707297244	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1175.326540456962	0.0	1.0	361.07125070618844	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1248.2111488796654	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2649.003964834883	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1354.5002846370915	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1967.9300675198979	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2382.9437886473866	0.0	1.0	1533.6385681651627	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1926.725917311923	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2833.545343531446	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	523.5095557849074	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	919.9010754229681	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1544.628356238886	0.0	1.0	631.6905194338314	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2506.206878426302	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2497.794671470114	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	725.0337429494833	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2882.0392793894243	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2033.7173039983065	0.0	1.0	2391.3481661604374	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1414.0834463113808	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2730.25140338188	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2751.09422559242	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2556.0185042206517	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	755.3990237262799	0.0	1.0	531.1261524824474	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2863.7398589140967	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1061.1868439814707	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	836.257373507313	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2188.414255374387	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	986.1054809588977	0.0	1.0	1323.1331078910503	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	776.1697860361583	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1169.3023772073025	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	968.715416327928	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1554.5332070991103	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	741.2600246460399	0.0	1.0	2072.9266268190368	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	923.0218983309313	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1118.7661678600869	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1658.9069705766335	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1529.6755809365054	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2820.1377997137006	0.0	1.0	2281.1654866239273	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2209.540143244702	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1327.4071543712892	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1118.7353709047889	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2327.840331252999	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	485.5985962596067	0.0	1.0	2765.020288091586	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	930.9731658637903	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2168.562828890659	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2236.858316025582	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	619.2730768183208	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1914.0430797822853	0.0	1.0	2837.253018662612	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	451.00644835738234	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1306.6301550126605	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1980.1459792179996	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	941.0271491180748	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1079.8370375550737	0.0	1.0	2335.461455383309	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2266.8843477837445	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	558.2925487785152	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	722.694155655734	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	878.7264141737952	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2117.6200081020816	0.0	1.0	2269.7957701673768	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1052.6442557730227	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2582.587825560107	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2853.284555744483	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2206.163859725243	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2871.1756652834247	0.0	1.0	2218.2601840622815	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	382.71835153423933	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1499.2410955690086	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1916.2651686848462	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2658.918171281866	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1928.2649337663343	0.0	1.0	688.7216243742876	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1837.5237258475431	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1131.134268773273	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1503.3175403548053	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	715.6123095198357	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2367.9972242428585	0.0	1.0	1539.4871704570537	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	538.5067407160125	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1580.8233585605756	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1713.3876742946045	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2608.5860255635994	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1698.762605683292	0.0	1.0	1871.4886566740684	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1313.9808543131376	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	674.6061325910773	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2977.9804957051283	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1983.1085084695796	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2688.6535571880236	0.0	1.0	2788.1523929949212	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2242.806999491523	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	527.0155797118376	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1773.079622861465	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	920.4591678248613	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	501.53401738677445	0.0	1.0	2181.2080322587117	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2875.9514004562748	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	893.2607795616144	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1287.311471786136	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2478.015770431101	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	506.8287634674701	0.0	1.0	2016.9661038079828	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	701.0382895730011	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	599.6810086670987	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1912.9049086162192	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1567.2759783189103	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	812.0281192412156	0.0	1.0	2246.870770594768	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1414.947572927963	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	755.4230287922535	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1890.2376330565337	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2888.5245907144754	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1951.5614044125853	0.0	1.0	1678.7971080140765	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1356.772491570776	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1497.4923183396916	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1515.7296924994127	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2671.429227317592	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2308.375679913674	0.0	1.0	1471.1450434224746	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1302.219492100112	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	300.6432884954617	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	301.05775953187344	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	590.0443553699617	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	307.2494258795934	0.0	1.0	2573.9308116684433	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1059.2335590225916	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2785.283898250453	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	482.0144035274021	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2303.2432131676846	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1161.809504833343	0.0	1.0	466.18305092983053	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1789.471004408778	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2947.637174075154	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2718.995170319243	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1149.349183636152	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1488.6589928746928	0.0	1.0	963.4692030459007	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1933.6026028543213	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1047.300183370147	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	412.1510252443677	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	340.2563625238254	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1546.3786232623681	0.0	1.0	2294.359714186621	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	852.2898900417664	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2647.847004422464	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1849.6895435836664	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1523.3611665166652	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2935.570707911923	0.0	1.0	1965.4563435541313	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1103.934964498248	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1448.77311753184	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1581.331830716134	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	694.6635617967394	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2166.2833521786897	0.0	1.0	1166.9227069464696	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2447.1227428585357	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2593.2671424363034	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1284.6802793436282	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2081.5590835339453	0.182159618	0.0001	0.194000006	0.0	1.0	
